District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop,Fertilizer
Kaushambi,Black,55,30,30,7,600,35,Jowar,10:26:26 NPK
Kaushambi,Black,60,30,30,7,600,35,Jowar,10:26:26 NPK
Kaushambi,Black,40,35,35,7.5,400,25,Jowar,10:26:26 NPK
Kaushambi,Black,45,35,35,7.5,400,25,Jowar,10:26:26 NPK
Kaushambi,Black,50,35,35,7.5,400,25,Jowar,10:26:26 NPK
Kaushambi,Black,55,35,35,7.5,400,25,Jowar,10:26:26 NPK
Kaushambi,Black,60,35,35,7.5,400,25,Jowar,10:26:26 NPK
Kaushambi,Black,40,40,40,6,500,30,Jowar,10:26:26 NPK
Kaushambi,Black,45,40,40,6,500,30,Jowar,10:26:26 NPK
Kaushambi,Black,50,40,40,6,500,30,Jowar,10:26:26 NPK
Kaushambi,Black,55,40,40,6,500,30,Jowar,10:26:26 NPK
Kaushambi,Black,60,40,40,6,500,30,Jowar,10:26:26 NPK
Kaushambi,Black,40,20,25,6.5,600,35,Jowar,Urea
Kaushambi,Black,45,20,25,6.5,600,35,Jowar,Urea
Kaushambi,Black,50,20,25,6.5,600,35,Jowar,Urea
Kaushambi,Black,55,20,25,6.5,600,35,Jowar,Urea
Kaushambi,Black,60,20,25,6.5,600,35,Jowar,Urea
Kaushambi,Black,40,25,30,7,400,25,Jowar,Urea
Kaushambi,Black,45,25,30,7,400,25,Jowar,Urea
Kaushambi,Black,50,25,30,7,400,25,Jowar,Urea
Kaushambi,Black,55,25,30,7,400,25,Jowar,Urea
Kaushambi,Black,60,25,30,7,400,25,Jowar,Urea
Kaushambi,Black,40,30,35,7.5,500,30,Jowar,Urea
Kaushambi,Black,45,30,35,7.5,500,30,Jowar,Urea
Kaushambi,Black,50,30,35,7.5,500,30,Jowar,Urea
Kaushambi,Black,55,30,35,7.5,500,30,Jowar,Urea
Kaushambi,Black,60,30,35,7.5,500,30,Jowar,Urea
Kaushambi,Black,40,35,40,6,600,35,Jowar,Urea
Kaushambi,Black,45,35,40,6,600,35,Jowar,Urea
Kaushambi,Black,50,35,40,6,600,35,Jowar,Urea
Kushinagar,Black,55,35,40,6,600,35,Jowar,Urea
Kushinagar,Black,60,35,40,6,600,35,Jowar,Urea
Kushinagar,Black,40,40,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,45,40,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,50,40,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,55,40,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,60,40,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,40,20,30,7,500,30,Jowar,SSP
Kushinagar,Black,45,20,30,7,500,30,Jowar,SSP
Kushinagar,Black,50,20,30,7,500,30,Jowar,SSP
Kushinagar,Black,55,20,30,7,500,30,Jowar,SSP
Kushinagar,Black,60,20,30,7,500,30,Jowar,SSP
Kushinagar,Black,40,25,35,7.5,600,35,Jowar,SSP
Kushinagar,Black,45,25,35,7.5,600,35,Jowar,SSP
Kushinagar,Black,50,25,35,7.5,600,35,Jowar,SSP
Kushinagar,Black,55,25,35,7.5,600,35,Jowar,SSP
Kushinagar,Black,60,25,35,7.5,600,35,Jowar,SSP
Kushinagar,Black,40,30,40,6,400,25,Jowar,SSP
Kushinagar,Black,45,30,40,6,400,25,Jowar,SSP
Kushinagar,Black,50,30,40,6,400,25,Jowar,SSP
Kushinagar,Black,55,30,40,6,400,25,Jowar,SSP
Kushinagar,Black,60,30,40,6,400,25,Jowar,SSP
Kushinagar,Black,40,35,20,6.5,500,30,Jowar,SSP
Kushinagar,Black,45,35,20,6.5,500,30,Jowar,SSP
Kushinagar,Black,50,35,20,6.5,500,30,Jowar,SSP
Kushinagar,Black,55,35,20,6.5,500,30,Jowar,SSP
Kushinagar,Black,60,35,20,6.5,500,30,Jowar,SSP
Kushinagar,Black,40,40,25,7,600,35,Jowar,SSP
Kushinagar,Black,45,40,25,7,600,35,Jowar,SSP
Kushinagar,Black,50,40,25,7,600,35,Jowar,SSP
Kushinagar,Black,55,40,25,7,600,35,Jowar,SSP
Kushinagar,Black,60,40,25,7,600,35,Jowar,SSP
Kushinagar,Black,40,20,35,7.5,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,45,20,35,7.5,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,50,20,35,7.5,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,55,20,35,7.5,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,60,20,35,7.5,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,40,25,40,6,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,45,25,40,6,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,50,25,40,6,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,55,25,40,6,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,60,25,40,6,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,40,30,20,6.5,600,35,Jowar,10:26:26 NPK
Kushinagar,Black,45,30,20,6.5,600,35,Jowar,10:26:26 NPK
Kushinagar,Black,50,30,20,6.5,600,35,Jowar,10:26:26 NPK
Kushinagar,Black,55,30,20,6.5,600,35,Jowar,10:26:26 NPK
Kushinagar,Black,60,30,20,6.5,600,35,Jowar,10:26:26 NPK
Kushinagar,Black,40,35,25,7,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,45,35,25,7,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,50,35,25,7,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,55,35,25,7,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,60,35,25,7,400,25,Jowar,10:26:26 NPK
Kushinagar,Black,40,40,30,7.5,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,45,40,30,7.5,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,50,40,30,7.5,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,55,40,30,7.5,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,60,40,30,7.5,500,30,Jowar,10:26:26 NPK
Kushinagar,Black,40,20,40,6,600,35,Jowar,Urea
Kushinagar,Black,45,20,40,6,600,35,Jowar,Urea
Kushinagar,Black,50,20,40,6,600,35,Jowar,Urea
Kushinagar,Black,55,20,40,6,600,35,Jowar,Urea
Kushinagar,Black,60,20,40,6,600,35,Jowar,Urea
Kushinagar,Black,40,25,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,45,25,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,50,25,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,55,25,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,60,25,20,6.5,400,25,Jowar,Urea
Kushinagar,Black,40,30,25,7,500,30,Jowar,Urea
Kushinagar,Black,45,30,25,7,500,30,Jowar,Urea
Kushinagar,Black,50,30,25,7,500,30,Jowar,Urea
Kushinagar,Black,55,30,25,7,500,30,Jowar,Urea
Kushinagar,Black,60,30,25,7,500,30,Jowar,Urea
Kushinagar,Black,40,35,30,7.5,600,35,Jowar,Urea
Kushinagar,Black,45,35,30,7.5,600,35,Jowar,Urea
Kushinagar,Black,50,35,30,7.5,600,35,Jowar,Urea
Kushinagar,Black,55,35,30,7.5,600,35,Jowar,Urea
Kushinagar,Black,60,35,30,7.5,600,35,Jowar,Urea
Kushinagar,Black,40,40,35,6,400,25,Jowar,Urea
Kushinagar,Black,45,40,35,6,400,25,Jowar,Urea
Kushinagar,Black,50,40,35,6,400,25,Jowar,Urea
Kushinagar,Black,55,40,35,6,400,25,Jowar,Urea
Kushinagar,Black,60,40,35,6,400,25,Jowar,Urea
Kushinagar,Black,120,60,120,6,900,20,Sugarcane,Urea
Kushinagar,Black,125,60,120,6,900,20,Sugarcane,Urea
Kushinagar,Black,130,60,120,6,900,20,Sugarcane,Urea
Kushinagar,Black,135,60,120,6,900,20,Sugarcane,Urea
Kushinagar,Black,140,60,120,6,900,20,Sugarcane,Urea
Kushinagar,Black,145,60,120,6,900,20,Sugarcane,Urea
Kushinagar,Black,150,60,120,6,900,20,Sugarcane,Urea
Kushinagar,Black,120,65,125,6.5,1000,25,Sugarcane,Urea
Kushinagar,Black,125,65,125,6.5,1000,25,Sugarcane,Urea
Kushinagar,Black,130,65,125,6.5,1000,25,Sugarcane,Urea
Kushinagar,Black,135,65,125,6.5,1000,25,Sugarcane,Urea
Kushinagar,Black,140,65,125,6.5,1000,25,Sugarcane,Urea
Kushinagar,Black,145,65,125,6.5,1000,25,Sugarcane,Urea
Kushinagar,Black,150,65,125,6.5,1000,25,Sugarcane,Urea
Kushinagar,Black,120,70,130,7,900,30,Sugarcane,Urea
Kushinagar,Black,125,70,130,7,900,30,Sugarcane,Urea
Kushinagar,Black,130,70,130,7,900,30,Sugarcane,Urea
Kushinagar,Black,135,70,130,7,900,30,Sugarcane,Urea
Kushinagar,Black,140,70,130,7,900,30,Sugarcane,Urea
Kushinagar,Black,145,70,130,7,900,30,Sugarcane,Urea
Kushinagar,Black,150,70,130,7,900,30,Sugarcane,Urea
Kushinagar,Black,120,75,135,6,1000,35,Sugarcane,Urea
Kushinagar,Black,125,75,135,6,1000,35,Sugarcane,Urea
Kushinagar,Black,130,75,135,6,1000,35,Sugarcane,Urea
Kushinagar,Black,135,75,135,6,1000,35,Sugarcane,Urea
Kushinagar,Black,140,75,135,6,1000,35,Sugarcane,Urea
Kushinagar,Black,145,75,135,6,1000,35,Sugarcane,Urea
Kushinagar,Black,150,75,135,6,1000,35,Sugarcane,Urea
Kushinagar,Black,120,80,140,6.5,900,20,Sugarcane,Urea
Kushinagar,Black,125,80,140,6.5,900,20,Sugarcane,Urea
Kushinagar,Black,130,80,140,6.5,900,20,Sugarcane,Urea
Kushinagar,Black,135,80,140,6.5,900,20,Sugarcane,Urea
Kushinagar,Black,140,80,140,6.5,900,20,Sugarcane,Urea
Kushinagar,Black,145,80,140,6.5,900,20,Sugarcane,Urea
Kushinagar,Black,150,80,140,6.5,900,20,Sugarcane,Urea
Kheri,Black,120,85,145,7,1000,25,Sugarcane,Urea
Kheri,Black,125,85,145,7,1000,25,Sugarcane,Urea
Kheri,Black,130,85,145,7,1000,25,Sugarcane,Urea
Kheri,Black,135,85,145,7,1000,25,Sugarcane,Urea
Kheri,Black,140,85,145,7,1000,25,Sugarcane,Urea
Kheri,Black,145,85,145,7,1000,25,Sugarcane,Urea
Kheri,Black,150,85,145,7,1000,25,Sugarcane,Urea
Kheri,Black,120,90,150,6,900,30,Sugarcane,Urea
Kheri,Black,125,90,150,6,900,30,Sugarcane,Urea
Kheri,Black,130,90,150,6,900,30,Sugarcane,Urea
Kheri,Black,135,90,150,6,900,30,Sugarcane,Urea
Kheri,Black,140,90,150,6,900,30,Sugarcane,Urea
Kheri,Black,145,90,150,6,900,30,Sugarcane,Urea
Kheri,Black,150,90,150,6,900,30,Sugarcane,Urea
Kheri,Black,120,60,125,6.5,1000,35,Sugarcane,DAP
Kheri,Black,125,60,125,6.5,1000,35,Sugarcane,DAP
Kheri,Black,130,60,125,6.5,1000,35,Sugarcane,DAP
Kheri,Black,135,60,125,6.5,1000,35,Sugarcane,DAP
Kheri,Black,140,60,125,6.5,1000,35,Sugarcane,DAP
Kheri,Black,145,60,125,6.5,1000,35,Sugarcane,DAP
Kheri,Black,150,60,125,6.5,1000,35,Sugarcane,DAP
Kheri,Black,120,65,130,7,900,20,Sugarcane,DAP
Kheri,Black,125,65,130,7,900,20,Sugarcane,DAP
Kheri,Black,130,65,130,7,900,20,Sugarcane,DAP
Kheri,Black,135,65,130,7,900,20,Sugarcane,DAP
Kheri,Black,140,65,130,7,900,20,Sugarcane,DAP
Kheri,Black,145,65,130,7,900,20,Sugarcane,DAP
Kheri,Black,150,65,130,7,900,20,Sugarcane,DAP
Kheri,Black,120,70,135,6,1000,25,Sugarcane,DAP
Kheri,Black,125,70,135,6,1000,25,Sugarcane,DAP
Kheri,Black,130,70,135,6,1000,25,Sugarcane,DAP
Kheri,Black,135,70,135,6,1000,25,Sugarcane,DAP
Kheri,Black,140,70,135,6,1000,25,Sugarcane,DAP
Kheri,Black,145,70,135,6,1000,25,Sugarcane,DAP
Kheri,Black,150,70,135,6,1000,25,Sugarcane,DAP
Kheri,Black,120,75,140,6.5,900,30,Sugarcane,DAP
Kheri,Black,125,75,140,6.5,900,30,Sugarcane,DAP
Kheri,Black,130,75,140,6.5,900,30,Sugarcane,DAP
Kheri,Black,135,75,140,6.5,900,30,Sugarcane,DAP
Kheri,Black,140,75,140,6.5,900,30,Sugarcane,DAP
Kheri,Black,145,75,140,6.5,900,30,Sugarcane,DAP
Kheri,Black,150,75,140,6.5,900,30,Sugarcane,DAP
Kheri,Black,120,80,145,7,1000,35,Sugarcane,DAP
Kheri,Black,125,80,145,7,1000,35,Sugarcane,DAP
Kheri,Black,130,80,145,7,1000,35,Sugarcane,DAP
Kheri,Black,135,80,145,7,1000,35,Sugarcane,DAP
Kheri,Black,140,80,145,7,1000,35,Sugarcane,DAP
Kheri,Black,145,80,145,7,1000,35,Sugarcane,DAP
Kheri,Black,150,80,145,7,1000,35,Sugarcane,DAP
Kheri,Black,120,85,150,6,900,20,Sugarcane,DAP
Kheri,Black,125,85,150,6,900,20,Sugarcane,DAP
Kheri,Black,130,85,150,6,900,20,Sugarcane,DAP
Kheri,Black,135,85,150,6,900,20,Sugarcane,DAP
Kheri,Black,140,85,150,6,900,20,Sugarcane,DAP
Kheri,Black,145,85,150,6,900,20,Sugarcane,DAP
Kheri,Black,150,85,150,6,900,20,Sugarcane,DAP
Kheri,Black,120,90,120,6.5,1000,25,Sugarcane,DAP
Kheri,Black,125,90,120,6.5,1000,25,Sugarcane,DAP
Kheri,Black,130,90,120,6.5,1000,25,Sugarcane,DAP
Kheri,Black,135,90,120,6.5,1000,25,Sugarcane,DAP
Kheri,Black,140,90,120,6.5,1000,25,Sugarcane,DAP
Kheri,Black,145,90,120,6.5,1000,25,Sugarcane,DAP
Kheri,Black,150,90,120,6.5,1000,25,Sugarcane,DAP
Kheri,Black,120,60,130,7,900,30,Sugarcane,MOP
Kheri,Black,125,60,130,7,900,30,Sugarcane,MOP
Kheri,Black,130,60,130,7,900,30,Sugarcane,MOP
Kheri,Black,135,60,130,7,900,30,Sugarcane,MOP
Kheri,Black,140,60,130,7,900,30,Sugarcane,MOP
Kheri,Black,145,60,130,7,900,30,Sugarcane,MOP
Kheri,Black,150,60,130,7,900,30,Sugarcane,MOP
Kheri,Black,120,65,135,6,1000,35,Sugarcane,MOP
Kheri,Black,125,65,135,6,1000,35,Sugarcane,MOP
Kheri,Black,130,65,135,6,1000,35,Sugarcane,MOP
Kheri,Black,135,65,135,6,1000,35,Sugarcane,MOP
Kheri,Black,140,65,135,6,1000,35,Sugarcane,MOP
Kheri,Black,145,65,135,6,1000,35,Sugarcane,MOP
Kheri,Black,150,65,135,6,1000,35,Sugarcane,MOP
Kheri,Black,120,70,140,6.5,900,20,Sugarcane,MOP
Kheri,Black,125,70,140,6.5,900,20,Sugarcane,MOP
Kheri,Black,130,70,140,6.5,900,20,Sugarcane,MOP
Kheri,Black,135,70,140,6.5,900,20,Sugarcane,MOP
Kheri,Black,140,70,140,6.5,900,20,Sugarcane,MOP
Kheri,Black,145,70,140,6.5,900,20,Sugarcane,MOP
Kheri,Black,150,70,140,6.5,900,20,Sugarcane,MOP
Kheri,Black,120,75,145,7,1000,25,Sugarcane,MOP
Kheri,Black,125,75,145,7,1000,25,Sugarcane,MOP
Kheri,Black,130,75,145,7,1000,25,Sugarcane,MOP
Kheri,Black,135,75,145,7,1000,25,Sugarcane,MOP
Kheri,Black,140,75,145,7,1000,25,Sugarcane,MOP
Kheri,Black,145,75,145,7,1000,25,Sugarcane,MOP
Kheri,Black,150,75,145,7,1000,25,Sugarcane,MOP
Kheri,Black,120,80,150,6,900,30,Sugarcane,MOP
Kheri,Black,125,80,150,6,900,30,Sugarcane,MOP
Kheri,Black,130,80,150,6,900,30,Sugarcane,MOP
Kheri,Black,135,80,150,6,900,30,Sugarcane,MOP
Kheri,Black,140,80,150,6,900,30,Sugarcane,MOP
Kheri,Black,145,80,150,6,900,30,Sugarcane,MOP
Kheri,Black,150,80,150,6,900,30,Sugarcane,MOP
Kheri,Black,120,85,120,6.5,1000,35,Sugarcane,MOP
Kheri,Black,125,85,120,6.5,1000,35,Sugarcane,MOP
Kheri,Black,130,85,120,6.5,1000,35,Sugarcane,MOP
Kheri,Black,135,85,120,6.5,1000,35,Sugarcane,MOP
Kheri,Black,140,85,120,6.5,1000,35,Sugarcane,MOP
Kheri,Black,145,85,120,6.5,1000,35,Sugarcane,MOP
Kheri,Black,150,85,120,6.5,1000,35,Sugarcane,MOP
Kheri,Black,120,90,125,7,900,20,Sugarcane,MOP
Kheri,Black,125,90,125,7,900,20,Sugarcane,MOP
Kheri,Black,130,90,125,7,900,20,Sugarcane,MOP
Kheri,Black,135,90,125,7,900,20,Sugarcane,MOP
Kheri,Black,140,90,125,7,900,20,Sugarcane,MOP
Kheri,Black,145,90,125,7,900,20,Sugarcane,MOP
Kheri,Black,150,90,125,7,900,20,Sugarcane,MOP
Kheri,Black,120,60,135,6,1000,25,Sugarcane,Urea
Kheri,Black,125,60,135,6,1000,25,Sugarcane,Urea
Kheri,Black,130,60,135,6,1000,25,Sugarcane,Urea
Kheri,Black,135,60,135,6,1000,25,Sugarcane,Urea
Lucknow,Black,140,60,135,6,1000,25,Sugarcane,Urea
Lucknow,Black,145,60,135,6,1000,25,Sugarcane,Urea
Lucknow,Black,150,60,135,6,1000,25,Sugarcane,Urea
Lucknow,Black,120,65,140,6.5,900,30,Sugarcane,Urea
Lucknow,Black,125,65,140,6.5,900,30,Sugarcane,Urea
Lucknow,Black,130,65,140,6.5,900,30,Sugarcane,Urea
Lucknow,Black,135,65,140,6.5,900,30,Sugarcane,Urea
Lucknow,Black,140,65,140,6.5,900,30,Sugarcane,Urea
Lucknow,Black,145,65,140,6.5,900,30,Sugarcane,Urea
Lucknow,Black,150,65,140,6.5,900,30,Sugarcane,Urea
Lucknow,Black,120,70,145,7,1000,35,Sugarcane,Urea
Lucknow,Black,125,70,145,7,1000,35,Sugarcane,Urea
Lucknow,Black,130,70,145,7,1000,35,Sugarcane,Urea
Lucknow,Black,135,70,145,7,1000,35,Sugarcane,Urea
Lucknow,Black,140,70,145,7,1000,35,Sugarcane,Urea
Lucknow,Black,145,70,145,7,1000,35,Sugarcane,Urea
Lucknow,Black,150,70,145,7,1000,35,Sugarcane,Urea
Lucknow,Black,120,75,150,6,900,20,Sugarcane,Urea
Lucknow,Black,125,75,150,6,900,20,Sugarcane,Urea
Lucknow,Black,130,75,150,6,900,20,Sugarcane,Urea
Lucknow,Black,135,75,150,6,900,20,Sugarcane,Urea
Lucknow,Black,140,75,150,6,900,20,Sugarcane,Urea
Lucknow,Black,145,75,150,6,900,20,Sugarcane,Urea
Lucknow,Black,150,75,150,6,900,20,Sugarcane,Urea
Lucknow,Black,120,80,120,6.5,1000,25,Sugarcane,Urea
Lucknow,Black,125,80,120,6.5,1000,25,Sugarcane,Urea
Lucknow,Black,130,80,120,6.5,1000,25,Sugarcane,Urea
Lucknow,Black,135,80,120,6.5,1000,25,Sugarcane,Urea
Lucknow,Black,140,80,120,6.5,1000,25,Sugarcane,Urea
Lucknow,Black,145,80,120,6.5,1000,25,Sugarcane,Urea
Lucknow,Black,150,80,120,6.5,1000,25,Sugarcane,Urea
Lucknow,Black,120,85,125,7,900,30,Sugarcane,Urea
Lucknow,Black,125,85,125,7,900,30,Sugarcane,Urea
Lucknow,Black,130,85,125,7,900,30,Sugarcane,Urea
Lucknow,Black,135,85,125,7,900,30,Sugarcane,Urea
Lucknow,Black,140,85,125,7,900,30,Sugarcane,Urea
Lucknow,Black,145,85,125,7,900,30,Sugarcane,Urea
Lucknow,Black,150,85,125,7,900,30,Sugarcane,Urea
Lucknow,Black,120,90,130,6,1000,35,Sugarcane,Urea
Lucknow,Black,125,90,130,6,1000,35,Sugarcane,Urea
Lucknow,Black,130,90,130,6,1000,35,Sugarcane,Urea
Lucknow,Black,135,90,130,6,1000,35,Sugarcane,Urea
Lucknow,Black,140,90,130,6,1000,35,Sugarcane,Urea
Lucknow,Black,145,90,130,6,1000,35,Sugarcane,Urea
Lucknow,Black,150,90,130,6,1000,35,Sugarcane,Urea
Lucknow,Black,120,60,140,6.5,900,20,Sugarcane,DAP
Lucknow,Black,125,60,140,6.5,900,20,Sugarcane,DAP
Lucknow,Black,130,60,140,6.5,900,20,Sugarcane,DAP
Lucknow,Black,135,60,140,6.5,900,20,Sugarcane,DAP
Lucknow,Black,140,60,140,6.5,900,20,Sugarcane,DAP
Lucknow,Black,145,60,140,6.5,900,20,Sugarcane,DAP
Lucknow,Black,150,60,140,6.5,900,20,Sugarcane,DAP
Lucknow,Black,120,65,145,7,1000,25,Sugarcane,DAP
Lucknow,Black,125,65,145,7,1000,25,Sugarcane,DAP
Lucknow,Black,130,65,145,7,1000,25,Sugarcane,DAP
Lucknow,Black,135,65,145,7,1000,25,Sugarcane,DAP
Lucknow,Black,140,65,145,7,1000,25,Sugarcane,DAP
Lucknow,Black,145,65,145,7,1000,25,Sugarcane,DAP
Lucknow,Black,150,65,145,7,1000,25,Sugarcane,DAP
Lucknow,Black,120,70,150,6,900,30,Sugarcane,DAP
Lucknow,Black,125,70,150,6,900,30,Sugarcane,DAP
Lucknow,Black,130,70,150,6,900,30,Sugarcane,DAP
Lucknow,Black,135,70,150,6,900,30,Sugarcane,DAP
Lucknow,Black,140,70,150,6,900,30,Sugarcane,DAP
Lucknow,Black,145,70,150,6,900,30,Sugarcane,DAP
Lucknow,Black,150,70,150,6,900,30,Sugarcane,DAP
Lucknow,Black,120,75,120,6.5,1000,35,Sugarcane,DAP
Lucknow,Black,125,75,120,6.5,1000,35,Sugarcane,DAP
Lucknow,Black,130,75,120,6.5,1000,35,Sugarcane,DAP
Lucknow,Black,135,75,120,6.5,1000,35,Sugarcane,DAP
Lucknow,Black,140,75,120,6.5,1000,35,Sugarcane,DAP
Lucknow,Black,145,75,120,6.5,1000,35,Sugarcane,DAP
Lucknow,Black,150,75,120,6.5,1000,35,Sugarcane,DAP
Lucknow,Black,120,80,125,7,900,20,Sugarcane,DAP
Lucknow,Black,125,80,125,7,900,20,Sugarcane,DAP
Lucknow,Black,130,80,125,7,900,20,Sugarcane,DAP
Lucknow,Black,135,80,125,7,900,20,Sugarcane,DAP
Lucknow,Black,140,80,125,7,900,20,Sugarcane,DAP
Lucknow,Black,145,80,125,7,900,20,Sugarcane,DAP
Lucknow,Black,150,80,125,7,900,20,Sugarcane,DAP
Lucknow,Black,120,85,130,6,1000,25,Sugarcane,DAP
Lucknow,Black,125,85,130,6,1000,25,Sugarcane,DAP
Lucknow,Black,130,85,130,6,1000,25,Sugarcane,DAP
Lucknow,Black,135,85,130,6,1000,25,Sugarcane,DAP
Lucknow,Black,140,85,130,6,1000,25,Sugarcane,DAP
Lucknow,Black,145,85,130,6,1000,25,Sugarcane,DAP
Lucknow,Black,150,85,130,6,1000,25,Sugarcane,DAP
Lucknow,Black,120,90,135,6.5,900,30,Sugarcane,DAP
Lucknow,Black,125,90,135,6.5,900,30,Sugarcane,DAP
Lucknow,Black,130,90,135,6.5,900,30,Sugarcane,DAP
Lucknow,Black,135,90,135,6.5,900,30,Sugarcane,DAP
Lucknow,Black,140,90,135,6.5,900,30,Sugarcane,DAP
Lucknow,Black,145,90,135,6.5,900,30,Sugarcane,DAP
Lucknow,Black,150,90,135,6.5,900,30,Sugarcane,DAP
Lucknow,Black,120,60,145,7,1000,35,Sugarcane,MOP
Lucknow,Black,125,60,145,7,1000,35,Sugarcane,MOP
Lucknow,Black,130,60,145,7,1000,35,Sugarcane,MOP
Lucknow,Black,135,60,145,7,1000,35,Sugarcane,MOP
Lucknow,Black,140,60,145,7,1000,35,Sugarcane,MOP
Lucknow,Black,145,60,145,7,1000,35,Sugarcane,MOP
Lucknow,Black,150,60,145,7,1000,35,Sugarcane,MOP
Lucknow,Black,120,65,150,6,900,20,Sugarcane,MOP
Lucknow,Black,125,65,150,6,900,20,Sugarcane,MOP
Lucknow,Black,130,65,150,6,900,20,Sugarcane,MOP
Lucknow,Black,135,65,150,6,900,20,Sugarcane,MOP
Lucknow,Black,140,65,150,6,900,20,Sugarcane,MOP
Lucknow,Black,145,65,150,6,900,20,Sugarcane,MOP
Lucknow,Black,150,65,150,6,900,20,Sugarcane,MOP
Lucknow,Black,120,70,120,6.5,1000,25,Sugarcane,MOP
Lucknow,Black,125,70,120,6.5,1000,25,Sugarcane,MOP
Lucknow,Black,130,70,120,6.5,1000,25,Sugarcane,MOP
Lucknow,Black,135,70,120,6.5,1000,25,Sugarcane,MOP
Lucknow,Black,140,70,120,6.5,1000,25,Sugarcane,MOP
Lucknow,Black,145,70,120,6.5,1000,25,Sugarcane,MOP
Lucknow,Black,150,70,120,6.5,1000,25,Sugarcane,MOP
Mainpuri,Black,120,75,125,7,900,30,Sugarcane,MOP
Mainpuri,Black,125,75,125,7,900,30,Sugarcane,MOP
Mainpuri,Black,130,75,125,7,900,30,Sugarcane,MOP
Mainpuri,Black,135,75,125,7,900,30,Sugarcane,MOP
Mainpuri,Black,140,75,125,7,900,30,Sugarcane,MOP
Mainpuri,Black,145,75,125,7,900,30,Sugarcane,MOP
Mainpuri,Black,150,75,125,7,900,30,Sugarcane,MOP
Mainpuri,Black,120,80,130,6,1000,35,Sugarcane,MOP
Mainpuri,Black,125,80,130,6,1000,35,Sugarcane,MOP
Mainpuri,Black,130,80,130,6,1000,35,Sugarcane,MOP
Mainpuri,Black,135,80,130,6,1000,35,Sugarcane,MOP
Mainpuri,Black,140,80,130,6,1000,35,Sugarcane,MOP
Mainpuri,Black,145,80,130,6,1000,35,Sugarcane,MOP
Mainpuri,Black,150,80,130,6,1000,35,Sugarcane,MOP
Mainpuri,Black,120,85,135,6.5,900,20,Sugarcane,MOP
Mainpuri,Black,125,85,135,6.5,900,20,Sugarcane,MOP
Mainpuri,Black,130,85,135,6.5,900,20,Sugarcane,MOP
Mainpuri,Black,135,85,135,6.5,900,20,Sugarcane,MOP
Mainpuri,Black,140,85,135,6.5,900,20,Sugarcane,MOP
Mainpuri,Black,145,85,135,6.5,900,20,Sugarcane,MOP
Mainpuri,Black,150,85,135,6.5,900,20,Sugarcane,MOP
Mainpuri,Black,120,90,140,7,1000,25,Sugarcane,MOP
Mainpuri,Black,125,90,140,7,1000,25,Sugarcane,MOP
Mainpuri,Black,130,90,140,7,1000,25,Sugarcane,MOP
Mainpuri,Black,135,90,140,7,1000,25,Sugarcane,MOP
Mainpuri,Black,140,90,140,7,1000,25,Sugarcane,MOP
Mainpuri,Black,145,90,140,7,1000,25,Sugarcane,MOP
Mainpuri,Black,150,90,140,7,1000,25,Sugarcane,MOP
Mainpuri,Black,120,60,150,6,900,30,Sugarcane,Urea
Mainpuri,Black,125,60,150,6,900,30,Sugarcane,Urea
Mainpuri,Black,130,60,150,6,900,30,Sugarcane,Urea
Mainpuri,Black,135,60,150,6,900,30,Sugarcane,Urea
Mainpuri,Black,140,60,150,6,900,30,Sugarcane,Urea
Mainpuri,Black,145,60,150,6,900,30,Sugarcane,Urea
Mainpuri,Black,150,60,150,6,900,30,Sugarcane,Urea
Mainpuri,Black,120,65,120,6.5,1000,35,Sugarcane,Urea
Mainpuri,Black,125,65,120,6.5,1000,35,Sugarcane,Urea
Mainpuri,Black,130,65,120,6.5,1000,35,Sugarcane,Urea
Mainpuri,Black,135,65,120,6.5,1000,35,Sugarcane,Urea
Mainpuri,Black,140,65,120,6.5,1000,35,Sugarcane,Urea
